"genre";"country_code";"date";"count";"country_name";"region";"continent"
"Inconu";"RU";"2004";"1";"Russie";"Eastern Europe";"Europe"
"Inconu";"RU";"2005";"2";"Russie";"Eastern Europe";"Europe"
"Inconu";"RU";"2006";"1";"Russie";"Eastern Europe";"Europe"
"Inconu";"RU";"2007";"1";"Russie";"Eastern Europe";"Europe"
"Inconu";"RU";"2008";"1";"Russie";"Eastern Europe";"Europe"
"Inconu";"RU";"2010";"2";"Russie";"Eastern Europe";"Europe"
"Inconu";"SE";"1993";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"1994";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"1996";"2";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"1997";"2";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"1998";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"1999";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"2001";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"2002";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"2004";"2";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"2006";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"2007";"2";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"2009";"2";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"2010";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SE";"2011";"1";"Suï¿½de";"Northern Europe";"Europe"
"Inconu";"SI";"2000";"1";"Slovï¿½nie";"Southern Europe";"Europe"
"Inconu";"UA";"2011";"1";"Ukraine";"Eastern Europe";"Europe"
"Inconu";"US";"1962";"1";"USA";"Northern America";"Americas"
"Inconu";"US";"1965";"2";"USA";"Northern America";"Americas"
"Inconu";"US";"1966";"1";"USA";"Northern America";"Americas"
"Inconu";"US";"1968";"2";"USA";"Northern America";"Americas"
"Inconu";"US";"1969";"2";"USA";"Northern America";"Americas"
"Inconu";"US";"1974";"1";"USA";"Northern America";"Americas"
"Inconu";"US";"1975";"1";"USA";"Northern America";"Americas"
"Inconu";"US";"1980";"1";"USA";"Northern America";"Americas"
"Inconu";"US";"1981";"2";"USA";"Northern America";"Americas"
"Inconu";"US";"1982";"2";"USA";"Northern America";"Americas"
"Inconu";"US";"1983";"3";"USA";"Northern America";"Americas"
"Inconu";"US";"1984";"2";"USA";"Northern America";"Americas"
"Inconu";"US";"1985";"4";"USA";"Northern America";"Americas"
"Inconu";"US";"1986";"3";"USA";"Northern America";"Americas"
"Inconu";"US";"1987";"5";"USA";"Northern America";"Americas"
"Inconu";"US";"1988";"3";"USA";"Northern America";"Americas"
"Inconu";"US";"1989";"1";"USA";"Northern America";"Americas"
"Inconu";"US";"1990";"5";"USA";"Northern America";"Americas"
"Inconu";"US";"1991";"7";"USA";"Northern America";"Americas"
"Inconu";"US";"1992";"7";"USA";"Northern America";"Americas"
"Inconu";"US";"1993";"3";"USA";"Northern America";"Americas"
"Inconu";"US";"1994";"7";"USA";"Northern America";"Americas"
"Inconu";"US";"1995";"6";"USA";"Northern America";"Americas"
"Inconu";"US";"1996";"11";"USA";"Northern America";"Americas"
"Inconu";"US";"1997";"9";"USA";"Northern America";"Americas"
"Inconu";"US";"1998";"10";"USA";"Northern America";"Americas"
"Inconu";"US";"1999";"11";"USA";"Northern America";"Americas"
"Inconu";"US";"2000";"10";"USA";"Northern America";"Americas"
"Inconu";"US";"2001";"9";"USA";"Northern America";"Americas"
"Inconu";"US";"2002";"12";"USA";"Northern America";"Americas"
"Inconu";"US";"2003";"22";"USA";"Northern America";"Americas"
"Inconu";"US";"2004";"18";"USA";"Northern America";"Americas"
"Inconu";"US";"2005";"6";"USA";"Northern America";"Americas"
"Inconu";"US";"2006";"14";"USA";"Northern America";"Americas"
"Inconu";"US";"2007";"17";"USA";"Northern America";"Americas"
"Inconu";"US";"2008";"10";"USA";"Northern America";"Americas"
"Inconu";"US";"2009";"6";"USA";"Northern America";"Americas"
"Inconu";"US";"2010";"11";"USA";"Northern America";"Americas"
"Inconu";"US";"2011";"9";"USA";"Northern America";"Americas"
"Inconu";"US";"2012";"3";"USA";"Northern America";"Americas"
"Inconu";"US";"2013";"1";"USA";"Northern America";"Americas"
"Inconu";"US";"2014";"2";"USA";"Northern America";"Americas"
"Inconu";"VE";"2008";"1";"Venezuela";"South America";"Americas"
"Inconu";"XE";"1986";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"1991";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"1994";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"1995";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"1998";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"2007";"2";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XE";"2012";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2001";"2";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2007";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2008";"2";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2009";"4";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2011";"2";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"XW";"2012";"2";"Inconnu";"Inconnu";"Inconnu"
"Inconu";"YU";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie";"AU";"2005";"1";"Australie";"Australia and New Zealand";"Oceania"
"Indie";"DE";"1996";"1";"Allemagne";"Western Europe";"Europe"
"Indie";"FR";"2005";"1";"France";"Western Europe";"Europe"
"Indie";"Inconnu";"2009";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie";"Inconnu";"2011";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie";"Inconnu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie";"Inconu";"2015";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie";"US";"2008";"1";"USA";"Northern America";"Americas"
"Indie";"US";"2009";"1";"USA";"Northern America";"Americas"
"Indie Folk";"Inconnu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Folk";"Inconnu";"2014";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Folk";"Inconnu";"2016";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"CA";"2007";"1";"Canada";"Northern America";"Americas"
"Indie Pop";"CA";"2008";"1";"Canada";"Northern America";"Americas"
"Indie Pop";"CA";"2010";"1";"Canada";"Northern America";"Americas"
"Indie Pop";"DE";"2003";"1";"Allemagne";"Western Europe";"Europe"
"Indie Pop";"DE";"2006";"1";"Allemagne";"Western Europe";"Europe"
"Indie Pop";"DE";"2008";"1";"Allemagne";"Western Europe";"Europe"
"Indie Pop";"DE";"2015";"1";"Allemagne";"Western Europe";"Europe"
"Indie Pop";"EE";"2006";"1";"Estonie";"Northern Europe";"Europe"
"Indie Pop";"EE";"2007";"1";"Estonie";"Northern Europe";"Europe"
"Indie Pop";"EE";"2008";"1";"Estonie";"Northern Europe";"Europe"
"Indie Pop";"EE";"2009";"1";"Estonie";"Northern Europe";"Europe"
"Indie Pop";"EE";"2011";"1";"Estonie";"Northern Europe";"Europe"
"Indie Pop";"ES";"2008";"1";"Espagne";"Southern Europe";"Europe"
"Indie Pop";"ES";"2011";"1";"Espagne";"Southern Europe";"Europe"
"Indie Pop";"Inconnu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconnu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconnu";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconnu";"2008";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconnu";"2012";"4";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconnu";"2014";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconnu";"2015";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconu";"2012";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconu";"2014";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconu";"2015";"3";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"Inconu";"2016";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Pop";"US";"2004";"1";"USA";"Northern America";"Americas"
"Indie Pop";"US";"2007";"1";"USA";"Northern America";"Americas"
"Indie Rock";"AU";"2003";"1";"Australie";"Australia and New Zealand";"Oceania"
"Indie Rock";"CA";"2007";"1";"Canada";"Northern America";"Americas"
"Indie Rock";"CA";"2009";"1";"Canada";"Northern America";"Americas"
"Indie Rock";"DE";"1998";"1";"Allemagne";"Western Europe";"Europe"
"Indie Rock";"DE";"2000";"1";"Allemagne";"Western Europe";"Europe"
"Indie Rock";"GB";"1995";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Indie Rock";"GB";"2006";"4";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Indie Rock";"GB";"2008";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Indie Rock";"GB";"2010";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Indie Rock";"Inconnu";"1993";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"1994";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"1996";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2003";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2006";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2009";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2010";"3";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2011";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2012";"4";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2013";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2014";"4";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconnu";"2015";"4";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2003";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2004";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2007";"2";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2009";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2012";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"Inconu";"2014";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"US";"1993";"1";"USA";"Northern America";"Americas"
"Indie Rock";"US";"1994";"1";"USA";"Northern America";"Americas"
"Indie Rock";"US";"1995";"2";"USA";"Northern America";"Americas"
"Indie Rock";"US";"1996";"3";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2001";"1";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2002";"2";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2004";"2";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2005";"1";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2006";"2";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2007";"1";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2008";"3";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2010";"1";"USA";"Northern America";"Americas"
"Indie Rock";"US";"2014";"1";"USA";"Northern America";"Americas"
"Indie Rock";"XE";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"XE";"2007";"1";"Inconnu";"Inconnu";"Inconnu"
"Indie Rock";"XE";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial";"DE";"1996";"1";"Allemagne";"Western Europe";"Europe"
"Industrial";"DE";"1999";"1";"Allemagne";"Western Europe";"Europe"
"Industrial";"DE";"2003";"1";"Allemagne";"Western Europe";"Europe"
"Industrial";"DE";"2008";"1";"Allemagne";"Western Europe";"Europe"
"Industrial";"FI";"2003";"2";"Finlande";"Northern Europe";"Europe"
"Industrial";"GB";"2010";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Industrial";"Inconnu";"1994";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial";"Inconnu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial";"Inconnu";"2012";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial";"Inconu";"2004";"4";"Inconnu";"Inconnu";"Inconnu"
"Industrial";"Inconu";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial";"Inconu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial";"US";"1996";"1";"USA";"Northern America";"Americas"
"Industrial";"US";"1998";"1";"USA";"Northern America";"Americas"
"Industrial";"US";"2000";"1";"USA";"Northern America";"Americas"
"Industrial";"US";"2003";"1";"USA";"Northern America";"Americas"
"Industrial";"US";"2006";"1";"USA";"Northern America";"Americas"
"Industrial";"US";"2009";"1";"USA";"Northern America";"Americas"
"Industrial Metal";"DE";"2005";"1";"Allemagne";"Western Europe";"Europe"
"Industrial Metal";"DE";"2006";"1";"Allemagne";"Western Europe";"Europe"
"Industrial Metal";"DE";"2007";"1";"Allemagne";"Western Europe";"Europe"
"Industrial Metal";"DE";"2011";"1";"Allemagne";"Western Europe";"Europe"
"Industrial Metal";"FI";"2004";"1";"Finlande";"Northern Europe";"Europe"
"Industrial Metal";"FI";"2005";"1";"Finlande";"Northern Europe";"Europe"
"Industrial Metal";"FI";"2006";"1";"Finlande";"Northern Europe";"Europe"
"Industrial Metal";"Inconnu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial Metal";"Inconnu";"2007";"2";"Inconnu";"Inconnu";"Inconnu"
"Industrial Metal";"Inconu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial Metal";"Inconu";"2008";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial Metal";"Inconu";"2009";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial Metal";"Inconu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial Metal";"Inconu";"2011";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial Metal";"RU";"2007";"1";"Russie";"Eastern Europe";"Europe"
"Industrial Metal";"US";"1998";"1";"USA";"Northern America";"Americas"
"Industrial Metal";"XW";"2008";"1";"Inconnu";"Inconnu";"Inconnu"
"Industrial Rock";"GB";"2007";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Industrial Rock";"GB";"2011";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Irish Folk";"Inconnu";"1977";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"1998";"2";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2003";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2012";"2";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconnu";"2014";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconu";"1996";"2";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconu";"1997";"2";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconu";"1998";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconu";"2007";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"Inconu";"2014";"2";"Inconnu";"Inconnu";"Inconnu"
"J-Pop";"JP";"1996";"1";"Japon";"Eastern Asia";"Asia"
"J-Pop";"JP";"2010";"1";"Japon";"Eastern Asia";"Asia"
"J-Pop";"JP";"2011";"1";"Japon";"Eastern Asia";"Asia"
"J-Pop";"JP";"2013";"1";"Japon";"Eastern Asia";"Asia"
"J-Pop";"JP";"2014";"1";"Japon";"Eastern Asia";"Asia"
"J-Rap";"Inconnu";"1993";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Rap";"Inconnu";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Rap";"Inconnu";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Rock";"Inconu";"2007";"1";"Inconnu";"Inconnu";"Inconnu"
"J-Rock";"JP";"2005";"2";"Japon";"Eastern Asia";"Asia"
"J-Rock";"JP";"2006";"5";"Japon";"Eastern Asia";"Asia"
"J-Rock";"JP";"2007";"3";"Japon";"Eastern Asia";"Asia"
"J-Rock";"JP";"2008";"4";"Japon";"Eastern Asia";"Asia"
"Jazz";"AU";"1982";"1";"Australie";"Australia and New Zealand";"Oceania"
"Jazz";"CA";"2003";"1";"Canada";"Northern America";"Americas"
"Jazz";"DE";"1995";"1";"Allemagne";"Western Europe";"Europe"
"Jazz";"DE";"2003";"1";"Allemagne";"Western Europe";"Europe"
"Jazz";"GB";"1998";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Jazz";"GB";"2011";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Jazz";"Inconnu";"1957";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1958";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1959";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1962";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1964";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1968";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1971";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1975";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1988";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1994";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1996";"2";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"1998";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"2003";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"2009";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconnu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1960";"2";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1961";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1962";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1963";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1964";"2";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1966";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1967";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1968";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1969";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1971";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1972";"2";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1973";"3";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1975";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1990";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1991";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1994";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"1996";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"Inconu";"2012";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz";"IT";"1998";"1";"Italie";"Southern Europe";"Europe"
"Jazz";"JP";"1995";"1";"Japon";"Eastern Asia";"Asia"
"Jazz";"JP";"2002";"1";"Japon";"Eastern Asia";"Asia"
"Jazz";"JP";"2003";"1";"Japon";"Eastern Asia";"Asia"
"Jazz";"US";"1957";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1959";"2";"USA";"Northern America";"Americas"
"Jazz";"US";"1963";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1966";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1967";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1970";"2";"USA";"Northern America";"Americas"
"Jazz";"US";"1971";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1972";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1977";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1986";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1987";"2";"USA";"Northern America";"Americas"
"Jazz";"US";"1990";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1992";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1993";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"1997";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"2006";"1";"USA";"Northern America";"Americas"
"Jazz";"US";"2008";"1";"USA";"Northern America";"Americas"
"Jazz";"XE";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"1970";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"1971";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"1972";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"1973";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"1974";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"1978";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"1982";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"Inconnu";"2012";"1";"Inconnu";"Inconnu";"Inconnu"
"Jazz Fusion";"US";"1971";"1";"USA";"Northern America";"Americas"
"Latin";"Inconnu";"1969";"1";"Inconnu";"Inconnu";"Inconnu"
"Latin";"Inconu";"2011";"1";"Inconnu";"Inconnu";"Inconnu"
"Latin";"Inconu";"2013";"2";"Inconnu";"Inconnu";"Inconnu"
"Latin";"Inconu";"2014";"3";"Inconnu";"Inconnu";"Inconnu"
"Latin Pop";"Inconnu";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"Latin Pop";"Inconnu";"2008";"1";"Inconnu";"Inconnu";"Inconnu"
"Latin Pop";"Inconu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Latin Rock";"Inconu";"2011";"1";"Inconnu";"Inconnu";"Inconnu"
"Latin Rock";"Inconu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Medieval";"DE";"2002";"1";"Allemagne";"Western Europe";"Europe"
"Medieval";"DE";"2005";"1";"Allemagne";"Western Europe";"Europe"
"Medieval";"DE";"2006";"1";"Allemagne";"Western Europe";"Europe"
"Medieval";"DE";"2007";"1";"Allemagne";"Western Europe";"Europe"
"Medieval";"DE";"2011";"1";"Allemagne";"Western Europe";"Europe"
"Medieval";"Inconnu";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"Medieval";"Inconnu";"2008";"1";"Inconnu";"Inconnu";"Inconnu"
"Melodic Death Metal";"AU";"2008";"1";"Australie";"Australia and New Zealand";"Oceania"
"Melodic Death Metal";"XW";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Melodic Metalcore";"Inconu";"2011";"1";"Inconnu";"Inconnu";"Inconnu"
"Melodic Metalcore";"Inconu";"2015";"1";"Inconnu";"Inconnu";"Inconnu"
"Metalcore";"BE";"2000";"1";"Belgique";"Western Europe";"Europe"
"Metalcore";"DE";"2003";"1";"Allemagne";"Western Europe";"Europe"
"Metalcore";"DE";"2010";"1";"Allemagne";"Western Europe";"Europe"
"Metalcore";"Inconnu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Metalcore";"Inconnu";"2008";"1";"Inconnu";"Inconnu";"Inconnu"
"Metalcore";"Inconnu";"2012";"1";"Inconnu";"Inconnu";"Inconnu"
"Metalcore";"Inconnu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Metalcore";"Inconnu";"2014";"2";"Inconnu";"Inconnu";"Inconnu"
